Time (s),Channel 1 (V)
0.079625,1.028556425869056
0.07965,0.9913527780235661
0.079675,1.021115696299958
0.07969999999999999,0.9764713188853701
0.079725,0.9987935075926643
0.07975,0.965310224531723
0.079775,0.961589859747174
0.0798,0.9504287653935269
0.07982499999999999,0.9429880358244289
0.07985,0.961589859747174
0.079875,0.9429880358244289
0.0799,0.9690305893162721
0.079925,0.9355473062553309
0.07994999999999999,0.954149130178076
0.079975,0.9467084006089779
0.08,0.9429880358244289
0.080025,0.9281065766862329
0.08005,0.8909029288407426
0.08007499999999999,0.8946232936252917
0.0801,0.8611400105643505
0.080125,0.8648603753488995
0.08015,0.8313770922879583
0.080175,0.8388178218570563
0.08019999999999999,0.8276567275034094
0.080225,0.8313770922879583
0.08025,0.8313770922879583
0.080275,0.8127752683652132
0.0803,0.8574196457798015
0.08032499999999999,0.8313770922879583
0.08035,0.8611400105643505
0.080375,0.8871825640561937
0.0804,0.8983436584098407
0.080425,0.8983436584098407
0.08044999999999999,0.8983436584098407
0.080475,0.9095047527634877
0.0805,0.8983436584098407
0.080525,0.9318269414707818
0.08055,0.9169454823325858
0.08057499999999999,0.9095047527634877
0.0806,0.9243862119016838
0.080625,0.9243862119016838
0.08065,0.9169454823325858
0.080675,0.9095047527634877
0.08069999999999999,0.9392676710398798
0.08072500000000001,0.9467084006089779
0.08075,0.9243862119016838
0.080775,0.9690305893162721
0.0808,0.954149130178076
0.08082499999999999,0.9132251175480367
0.08085000000000001,0.9504287653935269
0.080875,0.961589859747174
0.0809,0.9392676710398798
0.080925,0.9355473062553309
0.08094999999999999,0.9169454823325858
0.08097500000000001,0.9355473062553309
0.081,0.9206658471171348
0.081025,0.9318269414707818
0.08105,0.9243862119016838
0.08107499999999999,0.9355473062553309
0.08110000000000001,0.9095047527634877
0.081125,0.9132251175480367
0.08115,0.9206658471171348
0.081175,0.8871825640561937
0.08119999999999999,0.9057843879789387
0.08122500000000001,0.8648603753488995
0.08125,0.8648603753488995
0.081275,0.8276567275034094
0.0813,0.760690161381527
0.08132499999999999,0.771851255735174
0.08135000000000001,0.6862828656905466
0.081375,0.6974439600441936
0.0814,0.6565199474141544
0.081425,0.6341977587068603
0.08144999999999999,0.6193162995686643
0.08147500000000001,0.6007144756459192
0.0815,0.6416384882759584
0.081525,0.6341977587068603
0.08155,0.6900032304750956
0.08157499999999999,0.7086050543978407
0.08160000000000001,0.753249431812429
0.081625,0.7978938092270171
0.08165,0.8164956331497623
0.081675,0.8648603753488995
0.08169999999999999,0.8871825640561937
0.08172500000000001,0.9318269414707818
0.08175,0.9355473062553309
0.081775,0.980191683669919
0.0818,0.9764713188853701
0.08182499999999999,0.9690305893162721
0.08185000000000001,0.972750954100821
0.081875,0.9281065766862329
0.0819,0.9095047527634877
0.081925,0.8723011049179975
0.08195,0.8462585514261544
0.08197500000000001,0.8127752683652132
0.082,0.7830123500888211
0.082025,0.7755716205197231
0.08205,0.7383679726742328
0.082075,0.7197661487514878
0.08210000000000001,0.7048846896132916
0.082125,0.6788421361214486
0.08215,0.6565199474141544
0.082175,0.6341977587068603
0.0822,0.6341977587068603
0.08222500000000001,0.6081552052150172
0.08225,0.6081552052150172
0.082275,0.5895533812922721
0.0823,0.574671922154076
0.082325,0.55979046301588
0.08235000000000001,0.5374682743085858
0.082375,0.5300275447394878
0.0824,0.4891035321094486
0.082425,0.4965442616785467
0.08245,0.4630609786176055
0.08247500000000001,0.4444591546948604
0.0825,0.4221369659875662
0.082525,0.3886536829266251
0.08255,0.381212953357527
0.082575,0.3477296702965859
0.08260000000000001,0.3514500350811349
0.082625,0.3328482111583898
0.08265,0.3216871168047428
0.082675,0.3216871168047428
0.0827,0.2807631041747035
0.08272500000000001,0.2807631041747035
0.08275,0.2882038337438016
0.082775,0.2621612802519585
0.0828,0.2435594563292133
0.082825,0.2472798211137624
0.08284999999999999,0.2175169028373702
0.082875,0.2137965380528212
0.0829,0.1914743493455271
0.082925,0.176592890207331
0.08295,0.169152160638233
0.08297499999999999,0.1393892423618408
0.083,0.1468299719309389
0.083025,0.1207874184390957
0.08305,0.1356688775772918
0.083075,0.1207874184390957
0.08309999999999999,0.1170670536545467
0.083125,0.1207874184390957
0.08315,0.1133466888699977
0.083175,0.1245077832236447
0.0832,0.1207874184390957
0.08322499999999999,0.1356688775772918
0.08325,0.1207874184390957
0.083275,0.1282281480081938
0.0833,0.1170670536545467
0.083325,0.06870231145540945
0.08334999999999999,0.0203375692562722
0.083375,0.01289683968717417
0.0834,0.03521902839446828
0.083425,0.09474486494725258
0.08345,0.1468299719309389
0.08347499999999999,0.1989150789146251
0.0835,0.2398390915446643
0.083525,0.2807631041747035
0.08355,0.3105260224510957
0.083575,0.3291278463738408
0.08359999999999999,0.3514500350811349
0.083625,0.366331494219331
0.08365,0.373772223788429
0.083675,0.377492588572978
0.0837,0.4072555068493702
0.08372499999999999,0.3998147772802721
0.08375,0.3960944124957231
0.083775,0.4184166012030172
0.0838,0.4184166012030172
0.083825,0.4258573307721153
0.08384999999999999,0.4295776955566643
0.08387500000000001,0.4332980603412133
0.0839,0.4332980603412133
0.083925,0.4370184251257623
0.08395,0.4444591546948604
0.08397499999999999,0.4258573307721153
0.08400000000000001,0.4370184251257623
0.084025,0.4258573307721153
0.08405,0.4184166012030172
0.084075,0.4184166012030172
0.08409999999999999,0.4184166012030172
0.08412500000000001,0.4035351420648212
0.08415,0.3998147772802721
0.084175,0.4035351420648212
0.0842,0.37005185900388
0.08422499999999999,0.381212953357527
0.08425000000000001,0.358890764650233
0.084275,0.366331494219331
0.0843,0.3477296702965859
0.084325,0.3551703998656839
0.08434999999999999,0.3365685759429388
0.08437500000000001,0.3402889407274878
0.0844,0.3402889407274878
0.084425,0.3291278463738408
0.08445,0.3291278463738408
0.08447499999999999,0.3068056576665467
0.08450000000000001,0.3179667520201937
0.084525,0.3068056576665467
0.08455,0.3179667520201937
0.084575,0.3105260224510957
0.08459999999999999,0.3105260224510957
0.08462500000000001,0.3142463872356447
0.08465,0.3254074815892918
0.084675,0.3179667520201937
0.0847,0.3477296702965859
0.08472499999999999,0.358890764650233
0.08475000000000001,0.37005185900388
0.084775,0.384933318142076
0.0848,0.3960944124957231
0.084825,0.4035351420648212
0.08484999999999999,0.4072555068493702
0.08487500000000001,0.4258573307721153
0.0849,0.4184166012030172
0.084925,0.4184166012030172
0.08495,0.4221369659875662
0.08497499999999999,0.4072555068493702
0.08500000000000001,0.4035351420648212
0.085025,0.3886536829266251
0.08505,0.373772223788429
0.085075,0.3551703998656839
0.0851,0.3514500350811349
0.08512500000000001,0.3216871168047428
0.08515,0.3105260224510957
0.085175,0.2993649280974486
0.0852,0.2696020098210565
0.085225,0.2770427393901545
0.08525000000000001,0.2658816450365075
0.085275,0.2882038337438016
0.0853,0.2770427393901545
0.085325,0.3105260224510957
0.08535,0.2770427393901545
0.08537500000000001,0.2844834689592525
0.0854,0.2844834689592525
0.085425,0.2733223746056055
0.08545,0.2993649280974486
0.085475,0.2733223746056055
0.08550000000000001,0.2844834689592525
0.085525,0.2621612802519585
0.08555,0.2696020098210565
0.085575,0.2435594563292133
0.0856,0.2547205506828604
0.08562500000000001,0.2398390915446643
0.08565,0.2510001858983114
0.085675,0.2584409154674094
0.0857,0.2361187267601153
0.085725,0.2547205506828604
0.08575000000000001,0.2361187267601153
0.085775,0.2472798211137624
0.0858,0.2249576324064682
0.085825,0.2286779971910173
0.08585,0.2175169028373702
0.08587500000000001,0.2175169028373702
0.0859,0.2063558084837231
0.085925,0.2212372676219192
0.08595,0.2175169028373702
0.085975,0.1914743493455271
0.08599999999999999,0.1989150789146251
0.086025,0.184033619776429
0.08605,0.1989150789146251
0.086075,0.184033619776429
0.0861,0.1877539845609781
0.08612499999999999,0.184033619776429
0.08615,0.176592890207331
0.086175,0.18031325499188
0.0862,0.176592890207331
0.086225,0.1654317958536839
0.08624999999999999,0.18031325499188
0.086275,0.172872525422782
0.0863,0.18031325499188
0.086325,0.1877539845609781
0.08635,0.184033619776429
0.08637499999999999,0.1877539845609781
0.0864,0.172872525422782
0.086425,0.1877539845609781
0.08645,0.1914743493455271
0.086475,0.1951947141300761
0.08649999999999999,0.1951947141300761
0.086525,0.1989150789146251
0.08655,0.1989150789146251
0.086575,0.1877539845609781
0.0866,0.1914743493455271
0.08662499999999999,0.1654317958536839
0.08665,0.1468299719309389
0.086675,0.1431096071463898
0.0867,0.1282281480081938
0.086725,0.1505503367154879
0.08674999999999999,0.1393892423618408
0.086775,0.1393892423618408
0.0868,0.1505503367154879
0.086825,0.169152160638233
0.08685,0.1617114310691349
0.08687499999999999,0.184033619776429
0.08690000000000001,0.1951947141300761
0.086925,0.2100761732682722
0.08695,0.2323983619755663
0.086975,0.2175169028373702
0.08699999999999999,0.2435594563292133
0.08702500000000001,0.2472798211137624
0.08705,0.2472798211137624
0.087075,0.2584409154674094
0.0871,0.2658816450365075
0.08712499999999999,0.2807631041747035
0.08715000000000001,0.2696020098210565
0.087175,0.2658816450365075
0.0872,0.2807631041747035
0.087225,0.2844834689592525
0.08724999999999999,0.2696020098210565
0.08727500000000001,0.3030852928819976
0.0873,0.2993649280974486
0.087325,0.2956445633128996
0.08735,0.2882038337438016
0.08737499999999999,0.2584409154674094
0.08740000000000001,0.2584409154674094
0.087425,0.2323983619755663
0.08745,0.2212372676219192
0.087475,0.1914743493455271
0.08749999999999999,0.176592890207331
0.08752500000000001,0.1579910662845859
0.08755,0.1431096071463898
0.087575,0.1319485127927428
0.0876,0.1282281480081938
0.08762499999999999,0.1133466888699977
0.08765000000000001,0.1207874184390957
0.087675,0.1059059593008996
0.0877,0.1133466888699977
0.087725,0.1059059593008996
0.08774999999999999,0.1096263240854487
0.08777500000000001,0.1319485127927428
0.0878,0.1170670536545467
0.087825,0.1207874184390957
0.08785,0.1133466888699977
0.08787499999999999,0.1282281480081938
0.08790000000000001,0.1282281480081938
0.087925,0.1282281480081938
0.08795,0.1319485127927428
0.087975,0.1207874184390957
0.08799999999999999,0.1170670536545467
0.08802500000000001,0.1133466888699977
0.08805,0.09474486494725258
0.088075,0.1021855945163506
0.0881,0.09846522973180161
0.088125,0.1021855945163506
0.08815000000000001,0.09846522973180161
0.088175,0.1059059593008996
0.0882,0.1096263240854487
0.088225,0.1319485127927428
0.08825,0.1356688775772918
0.08827500000000001,0.1356688775772918
0.0883,0.1319485127927428
0.088325,0.1096263240854487
0.08835,0.1170670536545467
0.088375,0.1059059593008996
0.08840000000000001,0.1096263240854487
0.088425,0.1021855945163506
0.08845,0.1096263240854487
0.088475,0.1059059593008996
0.0885,0.1059059593008996
0.08852500000000001,0.1059059593008996
0.08855,0.1096263240854487
0.088575,0.1059059593008996
0.0886,0.1096263240854487
0.088625,0.1096263240854487
0.08865000000000001,0.1096263240854487
0.088675,0.1059059593008996
0.0887,0.1021855945163506
0.088725,0.09102450016270357
0.08875,0.1170670536545467
0.08877500000000001,0.1059059593008996
0.0888,0.1133466888699977
0.088825,0.1207874184390957
0.08885,0.1170670536545467
0.088875,0.1245077832236447
0.08890000000000001,0.1059059593008996
0.088925,0.1207874184390957
0.08895,0.1133466888699977
0.088975,0.1245077832236447
0.089,0.09846522973180161
0.08902500000000001,0.1021855945163506
0.08905,0.1021855945163506
0.089075,0.1096263240854487
0.0891,0.1021855945163506
0.089125,0.1096263240854487
0.08914999999999999,0.1021855945163506
0.089175,0.1059059593008996
0.0892,0.09102450016270357
0.089225,0.1021855945163506
0.08925,0.09102450016270357
0.08927499999999999,0.1021855945163506
0.0893,0.1059059593008996
0.089325,0.09102450016270357
0.08935,0.1021855945163506
0.089375,0.1059059593008996
0.08939999999999999,0.1021855945163506
0.089425,0.09846522973180161
0.08945,0.09846522973180161
0.089475,0.08730413537815454
0.0895,0.1021855945163506
0.08952499999999999,0.09102450016270357
0.08955,0.09474486494725258
0.089575,0.09846522973180161
0.0896,0.09474486494725258
0.089625,0.08730413537815454
0.08964999999999999,0.07986340580905651
0.089675,0.07242267623995848
0.0897,0.07614304102450749
0.089725,0.06126158188631141
0.08975,0.06498194667086044
0.08977499999999999,0.04638012274811534
0.0898,0.05010048753266436
0.089825,0.04638012274811534
0.08985,0.0389393931790173
0.089875,0.03149866360991926
0.08989999999999999,0.0389393931790173
0.089925,0.01661720447172319
0.08995,0.02777829882537024
0.089975,0.01289683968717417
0.09,0.01289683968717417
0.09002499999999999,0.005456110118076131
0.09005000000000001,-0.001984619451021907
0.090075,0.009176474902625149
0.0901,-0.009425349020119945
0.090125,0.01289683968717417
0.09014999999999999,-0.001984619451021907
0.09017500000000001,0.005456110118076131
0.0902,0.01661720447172319
0.090225,0.04265975796356632
0.09025,0.09474486494725258
0.09027499999999999,0.1654317958536839
0.09030000000000001,0.2547205506828604
0.090325,0.3365685759429388
0.09035,0.4109758716339192
0.090375,0.4816628025403505
0.09039999999999999,0.5337479095240368
0.09042500000000001,0.5969941108613701
0.09045,0.6379181234914093
0.090475,0.6751217713368995
0.0905,0.7048846896132916
0.09052499999999999,0.7346476078896839
0.09055000000000001,0.760690161381527
0.090575,0.7755716205197231
0.0906,0.7867327148733702
0.090625,0.8016141740115662
0.09064999999999999,0.8016141740115662
0.09067500000000001,0.8090549035806642
0.0907,0.8090549035806642
0.090725,0.7941734444424682
0.09075,0.7904530796579191
0.09077499999999999,0.768130890950625
0.09080000000000001,0.7495290670278799
0.090825,0.7234865135360368
0.09085,0.6937235952596447
0.090875,0.6676810417678015
0.09089999999999999,0.6527995826296055
0.09092500000000001,0.6416384882759584
0.09095,0.6230366643532133
0.090975,0.6155959347841152
0.091,0.6044348404304681
0.09102499999999999,0.6007144756459192
0.09105000000000001,0.5932737460768212
0.091075,0.5858330165077231
0.0911,0.5858330165077231
0.091125,0.570951557369527
0.09114999999999999,0.5635108278004289
0.09117500000000001,0.5486293686622329
0.0912,0.5411886390931349
0.091225,0.5225868151703897
0.09125,0.5077053560321937
0.091275,0.4965442616785467
0.09130000000000001,0.4779424377558015
0.091325,0.4705017081867035
0.09135,0.4556202490485074
0.091375,0.4593406138330565
0.0914,0.4593406138330565
0.09142500000000001,0.4705017081867035
0.09145,0.4742220729712525
0.091475,0.4928238968939976
0.0915,0.4928238968939976
0.091525,0.5188664503858408
0.09155000000000001,0.5337479095240368
0.091575,0.6118755699995663
0.0916,0.7197661487514878
0.091625,0.7830123500888211
0.09165,0.8871825640561937
0.09167500000000001,0.9392676710398798
0.0917,1.009954601946311
0.091725,1.047158249791801
0.09175,1.102963721560037
0.091775,1.125285910267331
0.09180000000000001,1.140167369405527
0.091825,1.155048828543723
0.09185,1.173650652466468
0.091875,1.181091382035566
0.0919,1.173650652466468
0.09192500000000001,1.169930287681919
0.09195,1.181091382035566
0.091975,1.177371017251017
0.092,1.181091382035566
0.092025,1.181091382035566
0.09205000000000001,1.16620992289737
0.092075,1.188532111604664
0.0921,1.173650652466468
0.092125,1.181091382035566
0.09215,1.16620992289737
0.09217500000000001,1.151328463759174
0.0922,1.140167369405527
0.092225,1.121565545482782
0.09225,1.099243356775488
0.092275,1.062039708929997
0.09229999999999999,1.028556425869056
0.092325,0.9764713188853701
0.09235,0.9281065766862329
0.092375,0.8574196457798015
0.0924,0.779291985304272
0.09242499999999999,0.7086050543978407
0.09245,0.6081552052150172
0.092475,0.5411886390931349
0.0925,0.4332980603412133
0.092525,0.3477296702965859
0.09254999999999999,0.2807631041747035
0.092575,0.2249576324064682
0.0926,0.1877539845609781
0.092625,0.1505503367154879
0.09265,0.1468299719309389
0.09267499999999999,0.1468299719309389
0.0927,0.184033619776429
0.092725,0.2137965380528212
0.09275,0.2584409154674094
0.092775,0.3068056576665467
0.09279999999999999,0.3254074815892918
0.092825,0.381212953357527
0.09285,0.4072555068493702
0.092875,0.4146962364184682
0.0929,0.4109758716339192
0.09292499999999999,0.4407387899103113
0.09295,0.4407387899103113
0.092975,0.4407387899103113
0.093,0.3998147772802721
0.093025,0.4258573307721153
0.09304999999999999,0.4184166012030172
0.093075,0.4295776955566643
0.0931,0.4184166012030172
0.093125,0.4742220729712525
0.09315,0.4556202490485074
0.09317499999999999,0.4853831673248996
0.09320000000000001,0.4816628025403505
0.093225,0.5002646264630957
0.09325,0.5151460856012917
0.093275,0.5263071799549388
0.09329999999999999,0.5263071799549388
0.09332500000000001,0.5300275447394878
0.09335,0.5411886390931349
